index,Period,Data_value,Series_title_2,id
5650,2011.01,2884.2,Debit,1376
5651,2011.02,2906.1,Debit,1377
5652,2011.03,2929.4,Debit,1378
5653,2011.04,2949.2,Debit,1379
5654,2011.05,2963.1,Debit,1380
5655,2011.06,2971.7,Debit,1381
5656,2011.07,2979.4,Debit,1382
5657,2011.08,2990.0,Debit,1383
5658,2011.09,2998.4,Debit,1384
5659,2011.1,3005.6,Debit,1385
5660,2011.11,3015.8,Debit,1386
5661,2011.12,3028.5,Debit,1387
5662,2012.01,3042.1,Debit,1388
5663,2012.02,3058.7,Debit,1389
5664,2012.03,3077.0,Debit,1390
5665,2012.04,3092.5,Debit,1391
5666,2012.05,3104.7,Debit,1392
5667,2012.06,3116.6,Debit,1393
5668,2012.07,3126.1,Debit,1394
5669,2012.08,3134.6,Debit,1395
5670,2012.09,3142.5,Debit,1396
5671,2012.1,3151.9,Debit,1397
5672,2012.11,3165.6,Debit,1398
5673,2012.12,3182.9,Debit,1399
5674,2013.01,3200.9,Debit,1400
5675,2013.02,3212.1,Debit,1401
5676,2013.03,3216.8,Debit,1402
5677,2013.04,3221.6,Debit,1403
5678,2013.05,3231.9,Debit,1404
5679,2013.06,3247.1,Debit,1405
5680,2013.07,3261.9,Debit,1406
5681,2013.08,3273.0,Debit,1407
5682,2013.09,3284.4,Debit,1408
5683,2013.1,3295.6,Debit,1409
5684,2013.11,3308.1,Debit,1410
5685,2013.12,3319.6,Debit,1411
5686,2014.01,3327.7,Debit,1412
5687,2014.02,3334.4,Debit,1413
5688,2014.03,3343.3,Debit,1414
5689,2014.04,3353.7,Debit,1415
5690,2014.05,3364.7,Debit,1416
5691,2014.06,3372.3,Debit,1417
5692,2014.07,3377.6,Debit,1418
5693,2014.08,3381.3,Debit,1419
5694,2014.09,3386.5,Debit,1420
5695,2014.1,3394.3,Debit,1421
5696,2014.11,3401.3,Debit,1422
5697,2014.12,3410.7,Debit,1423
5698,2015.01,3419.9,Debit,1424
5699,2015.02,3428.2,Debit,1425
5700,2015.03,3436.2,Debit,1426
5701,2015.04,3442.6,Debit,1427
5702,2015.05,3447.8,Debit,1428
5703,2015.06,3455.4,Debit,1429
5704,2015.07,3464.9,Debit,1430
5705,2015.08,3471.0,Debit,1431
5706,2015.09,3473.8,Debit,1432
5707,2015.1,3478.0,Debit,1433
5708,2015.11,3483.8,Debit,1434
5709,2015.12,3489.9,Debit,1435
5710,2016.01,3498.5,Debit,1436
5711,2016.02,3506.9,Debit,1437
5712,2016.03,3513.2,Debit,1438
5713,2016.04,3521.8,Debit,1439
5714,2016.05,3531.1,Debit,1440
5715,2016.06,3534.7,Debit,1441
5716,2016.07,3533.1,Debit,1442
5717,2016.08,3528.1,Debit,1443
5718,2016.09,3519.4,Debit,1444
5719,2016.1,3509.4,Debit,1445
5720,2016.11,3506.1,Debit,1446
5721,2016.12,3504.5,Debit,1447
5722,2017.01,3501.1,Debit,1448
5723,2017.02,3498.4,Debit,1449
5724,2017.03,3497.0,Debit,1450
5725,2017.04,3493.2,Debit,1451
5726,2017.05,3486.9,Debit,1452
5727,2017.06,3478.7,Debit,1453
5728,2017.07,3468.9,Debit,1454
5729,2017.08,3465.1,Debit,1455
5730,2017.09,3472.8,Debit,1456
5731,2017.1,3482.6,Debit,1457
5732,2017.11,3480.8,Debit,1458
5733,2017.12,3467.8,Debit,1459
5734,2018.01,3448.9,Debit,1460
5735,2018.02,3431.9,Debit,1461
5736,2018.03,3423.3,Debit,1462
5737,2018.04,3424.4,Debit,1463
5738,2018.05,3431.0,Debit,1464
5739,2018.06,3439.2,Debit,1465
5740,2018.07,3448.5,Debit,1466
5741,2018.08,3453.0,Debit,1467
5742,2018.09,3445.2,Debit,1468
5743,2018.1,3431.6,Debit,1469
5744,2018.11,3418.9,Debit,1470
5745,2018.12,3414.1,Debit,1471
5746,2019.01,3419.0,Debit,1472
5747,2019.02,3428.4,Debit,1473
5748,2019.03,3434.5,Debit,1474
5749,2019.04,3433.1,Debit,1475
5750,2019.05,3430.9,Debit,1476
5751,2019.06,3437.3,Debit,1477
5752,2019.07,3453.7,Debit,1478
5753,2019.08,3474.1,Debit,1479
5754,2019.09,3487.5,Debit,1480
5755,2019.1,3487.5,Debit,1481
5756,2019.11,3477.0,Debit,1482
5757,2019.12,3463.0,Debit,1483
5758,2020.01,3449.0,Debit,1484
5759,2020.02,3430.2,Debit,1485
6655,2002.1,74.8,Services,1486
6656,2002.11,76.2,Services,1487
6657,2002.12,83.6,Services,1488
6658,2003.01,70.2,Services,1489
6659,2003.02,68.8,Services,1490
6660,2003.03,75.2,Services,1491
6661,2003.04,72.1,Services,1492
6662,2003.05,80.8,Services,1493
6663,2003.06,71.8,Services,1494
6664,2003.07,82.1,Services,1495
6665,2003.08,79.7,Services,1496
6666,2003.09,79.8,Services,1497
6667,2003.1,84.0,Services,1498
6668,2003.11,83.3,Services,1499
6669,2003.12,97.7,Services,1500
6670,2004.01,78.8,Services,1501
6671,2004.02,79.0,Services,1502
6672,2004.03,92.3,Services,1503
6673,2004.04,88.6,Services,1504
6674,2004.05,88.4,Services,1505
6675,2004.06,88.9,Services,1506
6676,2004.07,95.3,Services,1507
6677,2004.08,89.8,Services,1508
6678,2004.09,94.2,Services,1509
6679,2004.1,92.5,Services,1510
6680,2004.11,99.6,Services,1511
6681,2004.12,113.6,Services,1512
6682,2005.01,84.9,Services,1513
6683,2005.02,92.8,Services,1514
6684,2005.03,100.9,Services,1515
6685,2005.04,101.3,Services,1516
6686,2005.05,101.3,Services,1517
6687,2005.06,100.4,Services,1518
6688,2005.07,103.5,Services,1519
6689,2005.08,105.6,Services,1520
6690,2005.09,106.6,Services,1521
6691,2005.1,102.3,Services,1522
6692,2005.11,112.0,Services,1523
6693,2005.12,122.7,Services,1524
6694,2006.01,95.7,Services,1525
6695,2006.02,100.5,Services,1526
6696,2006.03,117.5,Services,1527
6697,2006.04,100.0,Services,1528
6698,2006.05,115.8,Services,1529
6699,2006.06,112.0,Services,1530
6700,2006.07,113.1,Services,1531
6701,2006.08,119.4,Services,1532
6702,2006.09,116.3,Services,1533
6703,2006.1,116.3,Services,1534
6704,2006.11,126.6,Services,1535
6705,2006.12,135.4,Services,1536
6706,2007.01,111.4,Services,1537
6707,2007.02,113.6,Services,1538
6708,2007.03,132.5,Services,1539
6709,2007.04,113.0,Services,1540
6710,2007.05,133.5,Services,1541
6711,2007.06,122.9,Services,1542
6712,2007.07,127.7,Services,1543
6713,2007.08,135.5,Services,1544
6714,2007.09,124.9,Services,1545
6715,2007.1,133.1,Services,1546
6716,2007.11,140.6,Services,1547
6717,2007.12,146.5,Services,1548
6718,2008.01,124.9,Services,1549
6719,2008.02,131.5,Services,1550
6720,2008.03,129.3,Services,1551
6721,2008.04,135.3,Services,1552
6722,2008.05,142.5,Services,1553
6723,2008.06,127.3,Services,1554
6724,2008.07,142.7,Services,1555
6725,2008.08,137.4,Services,1556
6726,2008.09,139.0,Services,1557
6727,2008.1,144.7,Services,1558
6728,2008.11,139.1,Services,1559
6729,2008.12,160.5,Services,1560
6730,2009.01,129.3,Services,1561
6731,2009.02,129.4,Services,1562
6732,2009.03,144.3,Services,1563
6733,2009.04,139.1,Services,1564
6734,2009.05,143.3,Services,1565
6735,2009.06,138.5,Services,1566
6736,2009.07,152.1,Services,1567
6737,2009.08,141.4,Services,1568
6738,2009.09,146.6,Services,1569
6739,2009.1,151.0,Services,1570
6740,2009.11,148.5,Services,1571
6741,2009.12,172.5,Services,1572
6742,2010.01,132.2,Services,1573
6743,2010.02,137.4,Services,1574
6744,2010.03,159.4,Services,1575
6745,2010.04,144.2,Services,1576
6746,2010.05,145.1,Services,1577
6747,2010.06,147.1,Services,1578
6748,2010.07,156.8,Services,1579
6749,2010.08,149.9,Services,1580
6750,2010.09,155.3,Services,1581
6751,2010.1,152.8,Services,1582
6752,2010.11,163.5,Services,1583
6753,2010.12,183.9,Services,1584
6754,2011.01,136.1,Services,1585
6755,2011.02,145.6,Services,1586
6756,2011.03,166.6,Services,1587
6757,2011.04,150.6,Services,1588
6758,2011.05,159.1,Services,1589
6759,2011.06,157.4,Services,1590
6760,2011.07,161.0,Services,1591
6761,2011.08,164.4,Services,1592
6762,2011.09,165.4,Services,1593
6763,2011.1,161.2,Services,1594
6764,2011.11,175.5,Services,1595
6765,2011.12,191.4,Services,1596
6766,2012.01,148.6,Services,1597
6767,2012.02,162.0,Services,1598
6768,2012.03,178.3,Services,1599
6769,2012.04,153.1,Services,1600
6770,2012.05,178.4,Services,1601
6771,2012.06,166.7,Services,1602
6772,2012.07,171.6,Services,1603
6773,2012.08,180.2,Services,1604
6774,2012.09,168.1,Services,1605
6775,2012.1,179.4,Services,1606
6776,2012.11,190.4,Services,1607
6777,2012.12,195.0,Services,1608
6778,2013.01,166.7,Services,1609
6779,2013.02,166.0,Services,1610
6780,2013.03,180.8,Services,1611
6781,2013.04,174.3,Services,1612
6782,2013.05,194.2,Services,1613
6783,2013.06,171.2,Services,1614
6784,2013.07,190.9,Services,1615
6785,2013.08,193.0,Services,1616
6786,2013.09,183.3,Services,1617
6787,2013.1,211.5,Services,1618
6788,2013.11,215.4,Services,1619
6789,2013.12,227.8,Services,1620
6790,2014.01,193.8,Services,1621
6791,2014.02,191.3,Services,1622
6792,2014.03,211.5,Services,1623
6793,2014.04,196.4,Services,1624
6794,2014.05,223.9,Services,1625
6795,2014.06,199.6,Services,1626
6796,2014.07,219.8,Services,1627
6797,2014.08,208.4,Services,1628
6798,2014.09,209.4,Services,1629
6799,2014.1,221.8,Services,1630
6800,2014.11,221.8,Services,1631
6801,2014.12,250.5,Services,1632
6802,2015.01,204.9,Services,1633
6803,2015.02,204.1,Services,1634
6804,2015.03,231.3,Services,1635
6805,2015.04,209.2,Services,1636
6806,2015.05,227.2,Services,1637
6807,2015.06,222.0,Services,1638
6808,2015.07,252.6,Services,1639
6809,2015.08,226.4,Services,1640
6810,2015.09,233.7,Services,1641
6811,2015.1,239.0,Services,1642
6812,2015.11,234.6,Services,1643
6813,2015.12,268.4,Services,1644
6814,2016.01,214.2,Services,1645
6815,2016.02,223.6,Services,1646
6816,2016.03,245.8,Services,1647
6817,2016.04,240.7,Services,1648
6818,2016.05,243.6,Services,1649
6819,2016.06,240.0,Services,1650
6820,2016.07,253.7,Services,1651
6821,2016.08,250.0,Services,1652
6822,2016.09,250.7,Services,1653
6823,2016.1,245.0,Services,1654
6824,2016.11,260.1,Services,1655
6825,2016.12,285.9,Services,1656
6826,2017.01,229.2,Services,1657
6827,2017.02,241.1,Services,1658
6828,2017.03,283.7,Services,1659
6829,2017.04,237.5,Services,1660
6830,2017.05,277.6,Services,1661
6831,2017.06,267.9,Services,1662
6832,2017.07,274.7,Services,1663
6833,2017.08,286.3,Services,1664
6834,2017.09,274.1,Services,1665
6835,2017.1,275.4,Services,1666
6836,2017.11,296.8,Services,1667
6837,2017.12,307.5,Services,1668
6838,2018.01,254.9,Services,1669
6839,2018.02,257.8,Services,1670
6840,2018.03,294.2,Services,1671
6841,2018.04,265.1,Services,1672
6842,2018.05,299.0,Services,1673
6843,2018.06,280.6,Services,1674
6844,2018.07,297.1,Services,1675
6845,2018.08,304.1,Services,1676
6846,2018.09,282.7,Services,1677
6847,2018.1,303.2,Services,1678
6848,2018.11,318.0,Services,1679
6849,2018.12,319.5,Services,1680
6850,2019.01,275.9,Services,1681
6851,2019.02,274.2,Services,1682
6852,2019.03,306.2,Services,1683
6853,2019.04,277.1,Services,1684
6854,2019.05,319.8,Services,1685
6855,2019.06,282.3,Services,1686
6856,2019.07,319.7,Services,1687
6857,2019.08,316.5,Services,1688
6858,2019.09,297.3,Services,1689
6859,2019.1,323.0,Services,1690
6860,2019.11,333.3,Services,1691
6861,2019.12,339.9,Services,1692
6862,2020.01,290.2,Services,1693
6863,2020.02,290.2,Services,1694
6864,2020.03,240.7,Services,1695
6865,2020.04,35.6,Services,1696
6866,2020.05,260.9,Services,1697
6867,2020.06,312.5,Services,1698
6868,2020.07,344.7,Services,1699
6869,2020.08,264.5,Services,1700
6870,2020.09,326.4,Services,1701
6871,2020.1,330.2,Services,1702
6872,2020.11,325.4,Services,1703
6873,2020.12,368.4,Services,1704
6874,2021.01,285.8,Services,1705
6875,2021.02,281.7,Services,1706
6876,2021.03,329.0,Services,1707
6877,2021.04,302.9,Services,1708
6878,2021.05,331.3,Services,1709
6879,2021.06,336.3,Services,1710
6880,2021.07,363.7,Services,1711
6881,2021.08,197.3,Services,1712
6882,2021.09,226.2,Services,1713
6883,2021.1,248.1,Services,1714
6884,2021.11,294.7,Services,1715
6885,2021.12,377.5,Services,1716
6886,2022.01,283.4,Services,1717
6887,2022.02,284.7,Services,1718
6888,2022.03,308.3,Services,1719
6889,2022.04,297.5,Services,1720
6890,2022.05,334.8,Services,1721
6891,2022.06,326.5,Services,1722
6892,2022.07,346.5,Services,1723
6893,2022.08,351.0,Services,1724
6894,2022.09,349.1,Services,1725
6895,2022.1,348.5,Services,1726
6896,2022.11,372.7,Services,1727
6897,2022.12,392.2,Services,1728
8731,2002.1,73.8,Services,1729
8732,2002.11,72.6,Services,1730
8733,2002.12,75.0,Services,1731
8734,2003.01,75.0,Services,1732
8735,2003.02,75.0,Services,1733
8736,2003.03,75.0,Services,1734
8737,2003.04,75.0,Services,1735
8738,2003.05,77.4,Services,1736
8739,2003.06,77.0,Services,1737
8740,2003.07,79.1,Services,1738
8741,2003.08,80.6,Services,1739
8742,2003.09,80.5,Services,1740
8743,2003.1,81.4,Services,1741
8744,2003.11,83.6,Services,1742
8745,2003.12,84.8,Services,1743
8746,2004.01,85.3,Services,1744
8747,2004.02,85.7,Services,1745
8748,2004.03,87.8,Services,1746
8749,2004.04,90.6,Services,1747
8750,2004.05,89.5,Services,1748
8751,2004.06,91.6,Services,1749
8752,2004.07,91.6,Services,1750
8753,2004.08,91.5,Services,1751
8754,2004.09,94.2,Services,1752
8755,2004.1,94.2,Services,1753
8756,2004.11,95.5,Services,1754
8757,2004.12,96.5,Services,1755
8758,2005.01,97.1,Services,1756
8759,2005.02,101.0,Services,1757
8760,2005.03,95.4,Services,1758
8761,2005.04,105.3,Services,1759
8762,2005.05,101.6,Services,1760
8763,2005.06,103.2,Services,1761
8764,2005.07,103.2,Services,1762
8765,2005.08,103.9,Services,1763
8766,2005.09,104.9,Services,1764
8767,2005.1,106.1,Services,1765
8768,2005.11,106.8,Services,1766
8769,2005.12,105.7,Services,1767
8770,2006.01,108.2,Services,1768
8771,2006.02,109.3,Services,1769
8772,2006.03,109.3,Services,1770
8773,2006.04,109.6,Services,1771
8774,2006.05,112.3,Services,1772
8775,2006.06,113.6,Services,1773
8776,2006.07,115.1,Services,1774
8777,2006.08,116.6,Services,1775
8778,2006.09,116.1,Services,1776
8779,2006.1,118.8,Services,1777
8780,2006.11,120.3,Services,1778
8781,2006.12,121.1,Services,1779
8782,2007.01,121.6,Services,1780
8783,2007.02,123.4,Services,1781
8784,2007.03,124.9,Services,1782
8785,2007.04,122.9,Services,1783
8786,2007.05,128.7,Services,1784
8787,2007.06,126.7,Services,1785
8788,2007.07,128.7,Services,1786
8789,2007.08,130.2,Services,1787
8790,2007.09,131.1,Services,1788
8791,2007.1,131.2,Services,1789
8792,2007.11,131.6,Services,1790
8793,2007.12,133.6,Services,1791
8794,2008.01,135.6,Services,1792
8795,2008.02,134.9,Services,1793
8796,2008.03,128.9,Services,1794
8797,2008.04,141.8,Services,1795
8798,2008.05,137.0,Services,1796
8799,2008.06,137.0,Services,1797
8800,2008.07,138.2,Services,1798
8801,2008.08,138.7,Services,1799
8802,2008.09,139.5,Services,1800
8803,2008.1,139.2,Services,1801
8804,2008.11,139.0,Services,1802
8805,2008.12,139.5,Services,1803
8806,2009.01,139.8,Services,1804
8807,2009.02,140.4,Services,1805
8808,2009.03,142.3,Services,1806
8809,2009.04,145.7,Services,1807
8810,2009.05,143.0,Services,1808
8811,2009.06,143.9,Services,1809
8812,2009.07,145.1,Services,1810
8813,2009.08,145.8,Services,1811
8814,2009.09,146.4,Services,1812
8815,2009.1,146.9,Services,1813
8816,2009.11,146.8,Services,1814
8817,2009.12,148.9,Services,1815
8818,2010.01,148.2,Services,1816
8819,2010.02,149.0,Services,1817
8820,2010.03,151.9,Services,1818
8821,2010.04,149.2,Services,1819
8822,2010.05,147.6,Services,1820
8823,2010.06,152.0,Services,1821
8824,2010.07,151.7,Services,1822
8825,2010.08,153.1,Services,1823
8826,2010.09,154.6,Services,1824
8827,2010.1,153.9,Services,1825
8828,2010.11,155.6,Services,1826
8829,2010.12,156.2,Services,1827
8830,2011.01,155.4,Services,1828
8831,2011.02,157.7,Services,1829
8832,2011.03,157.8,Services,1830
8833,2011.04,159.0,Services,1831
8834,2011.05,159.6,Services,1832
8835,2011.06,161.8,Services,1833
8836,2011.07,161.7,Services,1834
8837,2011.08,162.5,Services,1835
8838,2011.09,162.6,Services,1836
8839,2011.1,165.7,Services,1837
8840,2011.11,165.7,Services,1838
8841,2011.12,164.7,Services,1839
8842,2012.01,167.5,Services,1840
8843,2012.02,168.5,Services,1841
8844,2012.03,168.1,Services,1842
8845,2012.04,169.6,Services,1843
8846,2012.05,171.5,Services,1844
8847,2012.06,171.2,Services,1845
8848,2012.07,173.3,Services,1846
8849,2012.08,174.4,Services,1847
8850,2012.09,177.2,Services,1848
8851,2012.1,176.0,Services,1849
8852,2012.11,176.1,Services,1850
8853,2012.12,177.8,Services,1851
8854,2013.01,179.9,Services,1852
8855,2013.02,180.1,Services,1853
8856,2013.03,176.6,Services,1854
8857,2013.04,187.3,Services,1855
8858,2013.05,183.5,Services,1856
8859,2013.06,184.9,Services,1857
8860,2013.07,185.1,Services,1858
8861,2013.08,189.3,Services,1859
8862,2013.09,191.8,Services,1860
8863,2013.1,206.3,Services,1861
8864,2013.11,202.4,Services,1862
8865,2013.12,205.8,Services,1863
8866,2014.01,205.5,Services,1864
8867,2014.02,208.0,Services,1865
8868,2014.03,210.6,Services,1866
8869,2014.04,210.7,Services,1867
8870,2014.05,214.2,Services,1868
8871,2014.06,213.5,Services,1869
8872,2014.07,210.2,Services,1870
8873,2014.08,211.5,Services,1871
8874,2014.09,211.8,Services,1872
8875,2014.1,212.8,Services,1873
8876,2014.11,220.1,Services,1874
8877,2014.12,219.5,Services,1875
8878,2015.01,219.8,Services,1876
8879,2015.02,222.3,Services,1877
8880,2015.03,227.7,Services,1878
8881,2015.04,223.8,Services,1879
8882,2015.05,225.5,Services,1880
8883,2015.06,229.3,Services,1881
8884,2015.07,236.1,Services,1882
8885,2015.08,233.8,Services,1883
8886,2015.09,235.2,Services,1884
8887,2015.1,231.9,Services,1885
8888,2015.11,231.2,Services,1886
8889,2015.12,234.7,Services,1887
8890,2016.01,238.9,Services,1888
8891,2016.02,235.4,Services,1889
8892,2016.03,232.6,Services,1890
8893,2016.04,257.7,Services,1891
8894,2016.05,243.8,Services,1892
8895,2016.06,245.8,Services,1893
8896,2016.07,247.7,Services,1894
8897,2016.08,245.5,Services,1895
8898,2016.09,247.2,Services,1896
8899,2016.1,250.9,Services,1897
8900,2016.11,246.8,Services,1898
8901,2016.12,250.3,Services,1899
8902,2017.01,258.2,Services,1900
8903,2017.02,263.5,Services,1901
8904,2017.03,265.2,Services,1902
8905,2017.04,267.8,Services,1903
8906,2017.05,268.3,Services,1904
8907,2017.06,270.0,Services,1905
8908,2017.07,272.6,Services,1906
8909,2017.08,278.7,Services,1907
8910,2017.09,273.5,Services,1908
8911,2017.1,278.0,Services,1909
8912,2017.11,280.6,Services,1910
8913,2017.12,280.0,Services,1911
8914,2018.01,278.2,Services,1912
8915,2018.02,282.4,Services,1913
8916,2018.03,279.8,Services,1914
8917,2018.04,296.3,Services,1915
8918,2018.05,287.0,Services,1916
8919,2018.06,286.6,Services,1917
8920,2018.07,291.0,Services,1918
8921,2018.08,290.8,Services,1919
8922,2018.09,296.5,Services,1920
8923,2018.1,294.8,Services,1921
8924,2018.11,295.7,Services,1922
8925,2018.12,297.0,Services,1923
8926,2019.01,300.1,Services,1924
8927,2019.02,301.1,Services,1925
8928,2019.03,303.7,Services,1926
8929,2019.04,299.2,Services,1927
8930,2019.05,301.7,Services,1928
8931,2019.06,303.0,Services,1929
8932,2019.07,302.2,Services,1930
8933,2019.08,306.3,Services,1931
8934,2019.09,308.5,Services,1932
8935,2019.1,311.8,Services,1933
8936,2019.11,314.0,Services,1934
8937,2019.12,312.1,Services,1935
8938,2020.01,311.6,Services,1936
8939,2020.02,310.9,Services,1937
8940,2020.03,241.5,Services,1938
8941,2020.04,38.1,Services,1939
8942,2020.05,258.3,Services,1940
8943,2020.06,320.1,Services,1941
8944,2020.07,318.4,Services,1942
8945,2020.08,271.0,Services,1943
8946,2020.09,325.6,Services,1944
8947,2020.1,317.6,Services,1945
8948,2020.11,319.3,Services,1946
8949,2020.12,324.4,Services,1947
8950,2021.01,322.9,Services,1948
8951,2021.02,310.8,Services,1949
8952,2021.03,319.7,Services,1950
8953,2021.04,319.7,Services,1951
8954,2021.05,334.3,Services,1952
8955,2021.06,341.9,Services,1953
8956,2021.07,339.8,Services,1954
8957,2021.08,199.8,Services,1955
8958,2021.09,225.0,Services,1956
8959,2021.1,247.6,Services,1957
8960,2021.11,279.1,Services,1958
8961,2021.12,327.2,Services,1959
8962,2022.01,326.8,Services,1960
8963,2022.02,314.4,Services,1961
8964,2022.03,298.1,Services,1962
8965,2022.04,318.8,Services,1963
8966,2022.05,333.6,Services,1964
8967,2022.06,330.2,Services,1965
8968,2022.07,335.5,Services,1966
8969,2022.08,343.4,Services,1967
8970,2022.09,342.5,Services,1968
8971,2022.1,354.7,Services,1969
8972,2022.11,351.4,Services,1970
8973,2022.12,344.3,Services,1971
10675,2002.1,73.7,Services,1972
10676,2002.11,74.0,Services,1973
10677,2002.12,74.3,Services,1974
10678,2003.01,74.7,Services,1975
10679,2003.02,75.0,Services,1976
10680,2003.03,75.3,Services,1977
10681,2003.04,75.9,Services,1978
10682,2003.05,76.7,Services,1979
10683,2003.06,77.6,Services,1980
10684,2003.07,78.7,Services,1981
10685,2003.08,79.9,Services,1982
10686,2003.09,81.0,Services,1983
10687,2003.1,82.0,Services,1984
10688,2003.11,83.1,Services,1985
10689,2003.12,84.2,Services,1986
10690,2004.01,85.4,Services,1987
10691,2004.02,86.7,Services,1988
10692,2004.03,87.9,Services,1989
10693,2004.04,89.1,Services,1990
10694,2004.05,90.1,Services,1991
10695,2004.06,91.0,Services,1992
10696,2004.07,91.8,Services,1993
10697,2004.08,92.6,Services,1994
10698,2004.09,93.4,Services,1995
10699,2004.1,94.4,Services,1996
10700,2004.11,95.4,Services,1997
10701,2004.12,96.4,Services,1998
10702,2005.01,97.6,Services,1999
10703,2005.02,98.7,Services,2000
10704,2005.03,99.8,Services,2001
10705,2005.04,100.9,Services,2002
10706,2005.05,101.8,Services,2003
10707,2005.06,102.7,Services,2004
10708,2005.07,103.5,Services,2005
10709,2005.08,104.2,Services,2006
10710,2005.09,104.9,Services,2007
10711,2005.1,105.6,Services,2008
10712,2005.11,106.3,Services,2009
10713,2005.12,107.0,Services,2010
10714,2006.01,107.7,Services,2011
10715,2006.02,108.5,Services,2012
10716,2006.03,109.5,Services,2013
10717,2006.04,110.7,Services,2014
10718,2006.05,112.0,Services,2015
10719,2006.06,113.3,Services,2016
10720,2006.07,114.7,Services,2017
10721,2006.08,116.1,Services,2018
10722,2006.09,117.4,Services,2019
10723,2006.1,118.6,Services,2020
10724,2006.11,119.8,Services,2021
10725,2006.12,121.0,Services,2022
10726,2007.01,122.3,Services,2023
10727,2007.02,123.4,Services,2024
10728,2007.03,124.5,Services,2025
10729,2007.04,125.5,Services,2026
10730,2007.05,126.6,Services,2027
10731,2007.06,127.7,Services,2028
10732,2007.07,128.7,Services,2029
10733,2007.08,129.6,Services,2030
10734,2007.09,130.6,Services,2031
10735,2007.1,131.6,Services,2032
10736,2007.11,132.6,Services,2033
10737,2007.12,133.5,Services,2034
10738,2008.01,134.4,Services,2035
10739,2008.02,135.2,Services,2036
10740,2008.03,135.9,Services,2037
10741,2008.04,136.4,Services,2038
10742,2008.05,136.9,Services,2039
10743,2008.06,137.5,Services,2040
10744,2008.07,138.1,Services,2041
10745,2008.08,138.6,Services,2042
10746,2008.09,138.9,Services,2043
10747,2008.1,139.1,Services,2044
10748,2008.11,139.3,Services,2045
10749,2008.12,139.7,Services,2046
10750,2009.01,140.2,Services,2047
10751,2009.02,141.0,Services,2048
10752,2009.03,142.0,Services,2049
10753,2009.04,142.9,Services,2050
10754,2009.05,143.7,Services,2051
10755,2009.06,144.4,Services,2052
10756,2009.07,145.0,Services,2053
10757,2009.08,145.6,Services,2054
10758,2009.09,146.3,Services,2055
10759,2009.1,146.9,Services,2056
10760,2009.11,147.5,Services,2057
10761,2009.12,148.0,Services,2058
10762,2010.01,148.4,Services,2059
10763,2010.02,148.8,Services,2060
10764,2010.03,149.2,Services,2061
10765,2010.04,149.8,Services,2062
10766,2010.05,150.4,Services,2063
10767,2010.06,151.3,Services,2064
10768,2010.07,152.2,Services,2065
10769,2010.08,153.1,Services,2066
10770,2010.09,153.9,Services,2067
10771,2010.1,154.6,Services,2068
10772,2010.11,155.2,Services,2069
10773,2010.12,155.8,Services,2070
10774,2011.01,156.4,Services,2071
10775,2011.02,157.2,Services,2072
10776,2011.03,158.1,Services,2073
10777,2011.04,159.0,Services,2074
10778,2011.05,159.9,Services,2075
10779,2011.06,160.9,Services,2076
10780,2011.07,161.8,Services,2077
10781,2011.08,162.7,Services,2078
10782,2011.09,163.6,Services,2079
10783,2011.1,164.4,Services,2080
10784,2011.11,165.3,Services,2081
10785,2011.12,166.1,Services,2082
10786,2012.01,167.0,Services,2083
10787,2012.02,167.9,Services,2084
10788,2012.03,168.7,Services,2085
10789,2012.04,169.7,Services,2086
10790,2012.05,170.9,Services,2087
10791,2012.06,172.1,Services,2088
10792,2012.07,173.3,Services,2089
10793,2012.08,174.5,Services,2090
10794,2012.09,175.5,Services,2091
10795,2012.1,176.4,Services,2092
10796,2012.11,177.2,Services,2093
10797,2012.12,178.0,Services,2094
10798,2013.01,178.9,Services,2095
10799,2013.02,179.9,Services,2096
10800,2013.03,180.9,Services,2097
10801,2013.04,181.9,Services,2098
10802,2013.05,183.0,Services,2099
10803,2013.06,184.4,Services,2100
10804,2013.07,186.6,Services,2101
10805,2013.08,189.7,Services,2102
10806,2013.09,193.3,Services,2103
10807,2013.1,197.3,Services,2104
10808,2013.11,201.0,Services,2105
10809,2013.12,204.2,Services,2106
10810,2014.01,206.8,Services,2107
10811,2014.02,208.8,Services,2108
10812,2014.03,210.4,Services,2109
10813,2014.04,211.4,Services,2110
10814,2014.05,212.0,Services,2111
10815,2014.06,212.0,Services,2112
10816,2014.07,211.9,Services,2113
10817,2014.08,212.2,Services,2114
10818,2014.09,213.1,Services,2115
10819,2014.1,214.7,Services,2116
10820,2014.11,216.8,Services,2117
10821,2014.12,219.1,Services,2118
10822,2015.01,220.9,Services,2119
10823,2015.02,222.4,Services,2120
10824,2015.03,223.8,Services,2121
10825,2015.04,225.7,Services,2122
10826,2015.05,227.9,Services,2123
10827,2015.06,230.3,Services,2124
10828,2015.07,232.1,Services,2125
10829,2015.08,233.2,Services,2126
10830,2015.09,233.7,Services,2127
10831,2015.1,233.8,Services,2128
10832,2015.11,233.9,Services,2129
10833,2015.12,234.5,Services,2130
10834,2016.01,235.9,Services,2131
10835,2016.02,237.8,Services,2132
10836,2016.03,240.0,Services,2133
10837,2016.04,242.0,Services,2134
10838,2016.05,243.8,Services,2135
10839,2016.06,245.3,Services,2136
10840,2016.07,246.3,Services,2137
10841,2016.08,246.8,Services,2138
10842,2016.09,247.2,Services,2139
